fname_std,bni_std,N
MANIE,0.852454826915701,18
MANIS,0,18
MANLEY,0.388298816232768,755
MANLIO,0,40
MANN,0.850524200141513,59
MANNING,0.659945920275922,288
MANNON,0.474444249107363,18
MANOLIN,0,13
MANOLO,0.730330518460101,22
MANON,0.818634853013117,13
MANOR,0.684203329196995,13
MANOUCHEHR,0,26
MANOUK,0,20
MANSEL,0.411384339226035,136
MANSELL,0.21738563737207,27
MANSFIELD,0.90836217044296,121
MANSFORD,0.445197252092511,20
MANSON,0.73678791797507,179
MANSOUR,0,61
MANSUR,0.724227330685632,15
MANTON,0.363120788285345,41
MANU,0.348517906094433,29
MANUEL,0.555763249196911,149
MANUK,0,20
MANUS,0.681810955531729,118
MANVEL,0,14
MANVIL,0.340306658160058,15
MANVILLE,0.143801208534927,44
MANZEL,0.878374819882183,12
MANZELL,1,14
MANZIE,0.959136038410028,17
MAPLE,0.724227330685632,15
MAR,0.706514832391203,16
MARAT,0,23
MARBLE,0.62499219304459,16
MARCARIO,0,13
MARCE,0.22070734385746,53
MARCEAU,0.62499219304459,16
MARCEL,0.401149182257991,2262
MARCELIN,0.706514832391203,12
MARCELINO,0.394024181342245,1247
MARCELL,0.883541207309129,203
MARCELLA,0.961181751648587,31
MARCELLE,0.830822385847092,42
MARCELLINO,0.329941874456573,47
MARCELLO,0.383190358469447,202
MARCELLOUS,0.961591941921271,67
MARCELLUS,0.883297544383166,725
MARCELO,0.369144835978856,507
MARCENE,0.61610586575349,11
MARCH,0.92891844749683,59
MARCHANT,0,11
MARCHEL,0.868768984948084,23
MARCHELLO,0.920351540593323,13
MARCIAN,0,14
MARCIANO,0.33871062143313,151
MARCIE,0.724227330685632,15
MARCIN,0,38
MARCINE,0.905920506062759,14
MARCO,0.28982513695861,1047
MARCU,0,11
MARCUM,0,13
MARCUS,0.642536799000553,10141
MARCY,0.401846707560685,47
MARDELL,0.792677452796248,26
MARDEN,0,43
MARDIROS,0,35
MARDIS,0.60746869286719,34
MARDONIO,0.29815816721813,18
MARDY,0.61610586575349,11
MAREK,0,98
MARELL,0.52630748514952,15
MARGARET,0.338031179401026,106
MARGARITA,0.375714730462533,13
MARGARITO,0.0811460806544057,745
MARGARO,0.5360741901996,116
MARGIE,0.840060144966669,19
MARGIL,0,15
MARGUERITE,0.507804174646455,16
MARI,0.643556715548376,20
MARIA,0.142383665254517,89
MARIANNO,0,12
MARIANO,0.244749087535717,1467
MARICE,0.673567805667501,27
MARIE,0.571420413971352,77
MARIJAN,0,29
MARILYN,0.7738036936431,28
MARIN,0.152936861264098,82
MARINE,0.629532183109895,21
MARINKO,0,13
MARINO,0.163312031407928,494
MARINOS,0,17
MARINUS,0.0329436929761611,213
MARIO,0.265220899383354,10399
MARION,0.536901707007596,19584
MARIOS,0,18
MARIS,0.340306658160058,60
MARIUS,0.370890943943599,212
MARIUSZ,0,20
MARJAN,0,27
MARJORIE,0.684203329196995,26
MARK,0.312440922449351,42519
MARKAR,0,15
MARKEL,0.836008295102265,29
MARKELL,0.950638290716757,11
MARKES,0.663257866581947,14
MARKHAM,0.507804174646455,32
MARKLEY,0.29815816721813,18
MARKO,0.137635008803489,185
MARKOS,0,36
MARKS,0.71187185368078,51
MARKWOOD,0.419346727980343,11
MARL,0.353637652727382,71
MARLAN,0.102845027823133,128
MARLAND,0.402967807657884,234
MARLE,0.324992692762756,16
MARLEN,0.114232130471446,114
MARLES,0.419346727980343,11
MARLET,0,16
MARLEY,0,89
MARLIE,0,13
MARLING,0.396333493971774,12
MARLO,0.562868310310259,152
MARLON,0.443520355743254,3773
MARLOW,0.451050919687572,186
MARLOWE,0.424828462126585,194
MARLTON,0,13
MARLVIN,0.986342495149563,11
MARLYN,0.0307682374115607,457
MARLYNN,0,15
MARMADUKE,0.590901038785712,12
MARNE,0.205041889113559,29
MARO,0.375714730462533,26
MAROLD,0,23
MARON,0.794362252854194,66
MAROUN,0,12
MARPLE,0,12
MARQUE,0.950638290716757,22
MARQUETTE,0.974303234583361,25
MARQUIS,0.865420127102318,276
MARQUISE,0.985634005612069,21
MARREL,0.396333493971774,12
MARRELL,0.862240941450057,28
MARRON,0.692956665516226,21
MARS,0.235075384716224,49
MARSDEN,0.392741300507376,73
MARSELINO,0,12
MARSELL,0.909997271911603,12
MARSH,0.569398841146068,84
MARSHALL,0.626789930877904,69459
MARSON,0,29
MARSTON,0.249274686928922,91
MARTEL,0.854747807154794,49
MARTELL,0.845041316427847,86
MARTEZ,1,14
MARTHA,0.663257866581947,42
MARTI,0,15
MARTIAL,0.468423477713104,423
MARTIN,0.23006870366499,37627
MARTINE,0.60746869286719,17
MARTINEZ,0.99312429508819,21
MARTINIANO,0.119922683687782,54
MARTINO,0.396333493971774,60
MARTINS,0,11
MARTINUS,0.351343760026068,43
MARTIROS,0,22
MARTIS,0.407515468471999,23
MARTTI,0,32
MARUICE,0.658220354616656,19
MARV,0.597889495110589,41
MARVEL,0.579521127210816,156
MARVELL,0.952062394569492,45
MARVIE,0.610894337909758,28
MARVIL,0.310997647139251,17
MARVIN,0.449769169448286,47238
MARVINE,0.860923164065995,13
MARVIS,0.73528763433847,126
MARVON,0.556736961870113,27
MARVYN,0.480760915708742,44
MARWAN,0.60746869286719,17
MARWIN,0.238964530493981,24
MARWOOD,0.310997647139251,34
MARX,0.494758562206667,67
MARY,0.644274363267536,399
MARYAN,0,37
MARYLAND,0.908334507497536,102
MARYON,0.532778593659496,22
MARZELL,0.963318571050448,51
MARZINE,0.866662817517518,19
MASIS,0,12
MASO,0.991920738448165,18
MASON,0.642103550478594,1583
MASOUD,0,18
MASSEY,0.800487291111422,42
MASSIE,0.778903790391345,61
MASSIMINO,0,16
MASSIMO,0.138293902838316,46
MASSOUD,0,14
MASTER,0.972149691258694,35
MASTIN,0,16
MASTON,0.65608476966506,67
MATE,0.2429845270953,47
MATEO,0.255203575020337,287
MATEUS,0,20
MATHER,0.419346727980343,33
MATHIAS,0.45009358855815,1336
MATHIE,0.724227330685632,15
MATHIEU,0.8376243356065,36
MATIJA,0,12
MATILDE,0.322093817027959,81
MATO,0,24
MATTEO,0.0192472243375665,369
MATTEW,0.507804174646455,16
MATTHEW,0.558354973668238,25044
MATTI,0,36
MATTIA,0,16
MATTISON,0.546210231151937,14
MATTY,0,35
MATVEY,0,74
MATYAS,0,14
MAUD,0.804948330610183,11
MAUDIE,0.926677981184819,11
MAUR,0.643556715548376,20
MAURELL,0.896548634746419,11
MAURI,0,24
MAURICE,0.508775468291338,22611
MAURICIO,0.190610696786675,285
MAURIE,0,34
MAURILIO,0,86
MAURITS,0,18
MAURITZ,0,40
MAURIZIO,0,27
MAURO,0.0658807800055974,517
MAURUS,0,13
MAVERICK,0.932073362814722,29
MAVIN,0.567677414719074,13
MAVIS,0.6518549049522,34
MAXCY,0.679909068789545,22
MAXEL,0.706514832391203,24
MAXELL,0.643556715548376,30
MAXFIELD,0.689648043097898,17
MAXIM,0.283526494110152,77
MAXIMIANO,0.255899169131008,44
MAXIMILIAN,0.171507507432095,21568
MAXIMILLIA,0.335044125333742,46
MAXIMINIO,0,11
MAXIMINO,0.362800760221385,520
MAXINE,0.742850780004179,42
MAXON,0.530171148296253,37
MAXSON,0.286336805547632,19
MAXTON,0.546210231151938,35
MAXWELL,0.448267623814613,1780
MAY,0.738629933089522,32
MAYER,0,177
MAYES,0.60746869286719,17
MAYFIELD,0.946600258035128,76
MAYFORD,0.130780921665541,98
MAYHUE,0.865220741319107,17
MAYLAND,0.375714730462533,26
MAYLEN,0,11
MAYLON,0.703238798160297,85
MAYNARD,0.22456501502212,4176
MAYNE,0,22
MAYNERD,0,11
MAYNOR,0.893906467760737,13
MAYO,0.705795594410914,385
MAYON,0.663257866581947,14
MAYOR,0.684203329196995,13
MAYRON,0.546210231151937,14
MAYS,0.629532183109895,21
MAYSO,1,14
MAYWOOD,0.332473425825913,31
MCADOO,0.727876940993818,37
MCARTHUR,0.95765619541057,314
MCCARTHY,0.893906467760737,13
MCCAULEY,0.878374819882183,12
MCCLAIN,0.841172020429525,26
MCCLELLAN,0.61610586575349,77
MCCLELLAND,0.724227330685632,15
MCCLENDON,0.959136038410028,17
MCCLINTON,0.991677949795693,35
MCCLURE,0.695180107372836,25
MCCOY,0.916434863154469,204
MCDANIEL,0.864357796851738,32
MCDONALD,0.879537579844889,183
MCDOWELL,0.783126872909466,18
MCDUFFIE,0.952878085528196,19
MCELROY,0.896548634746419,11
MCHENRY,0.955880948213994,44
MCIVER,0.818634853013117,13
MCKAY,0.516890290472757,31
MCKENLEY,0.939931378535192,19
MCKENZIE,0.940787618161163,48
MCKINLEY,0.964056169148526,1466
MCKINNEY,0.974694586116678,19
MCLEAN,0.684203329196995,13
MCLENDON,0.804948330610183,11
MCLEOD,0.706514832391203,12
MCNEAL,0.959730256293814,43
MCNEIL,0.884704368598762,33
MCRAE,0.407515468471999,23
MCRAY,0.852454826915701,18
MCROY,0.822779953211787,23
MEADE,0.397617066727971,203
MEARL,0.104835583699904,376
MEARLE,0.194024641778309,62
MECYS,0,11
MED,0.737432772511303,25
MEDARD,0.101401020995045,65
MEDARDO,0.197563108379364,91
MEDDIE,0.806992554570626,30
MEDERIC,0,26
MEDFORD,0.464277429397794,224
MEDIO,0,11
MEDLEY,0,21
MEDRIC,0.507804174646455,24
MEDRICK,0.911638270539169,17
MEDWIN,0,11
MEEK,0.755807805853647,20
MEHDI,0,83
MEHMED,0,15
MEHMET,0,91
MEHRAN,0,15
MEHRDAD,0,14
MEIER,0,15
MEIGS,0,11
MEINARD,0,13
MEINHARD,0,17
MEINRAD,0,24
MEIR,0,54
MELANIO,0.24714209125273,23
MELBA,0.474444249107363,18
MELBERN,0,34
MELBERT,0.60746869286719,51
MELBORN,0.385748783944129,25
MELBORNE,0.567677414719074,13
MELBOURN,0.532778593659496,22
MELBOURNE,0.359873076205111,360
MELBURN,0.1403089880126,181
MELBURNE,0.375714730462533,13
MELCHIOR,0.228178687359455,178
MELCHIORE,0,15
MELCHIORRE,0,20
MELDON,0.496174879208748,50
MELE,0,15
MELECIO,0.102845027823133,64
MELESIO,0,33
MELFORD,0.45427961529555,358
MELFRED,0.275417081428787,20
MELIO,0,22
MELITON,0.165811719164258,112
MELKON,0,20
MELL,0.739923537534432,92
MELLO,0.643556715548376,20
MELO,0,15
MELQUIADES,0.28408413453711,96
MELROSE,0.706514832391203,52
MELROY,0.423444636542469,65
MELV,0.838705171395671,43
MELVA,0.238964530493981,24
MELVAN,0.73528763433847,18
MELVEL,0.507804174646455,16
MELVERN,0.405879568024937,81
MELVIE,0.663257866581947,14
MELVILLE,0.224807315734348,803
MELVIN,0.620113235365389,51449
MELVIS,0.699670072771926,41
MELVON,0.677076050443313,40
MELVYN,0.464775410753397,559
MELWOOD,0.507804174646455,16
MELZAR,0.643556715548376,15
MEMORY,0.643556715548376,30
MEMPHIS,0.930087776858549,54
MENACHEM,0,37
MENAHEM,0,14
MENARD,0.720614136432004,19
MENASHE,0,15
MENDAL,0.21738563737207,27
MENDEL,0.093220561845025,285
MENDELL,0.357135209581301,42
MENELAOS,0,24
MENELAUS,0,13
MENFORD,0.695180107372836,25
MENIFEE,0,12
MENNO,0,139
MENO,0.419346727980343,22
MENTOR,0.431885514847034,21
MENZO,0.681513084656455,35
MERAL,0,15
MERALD,0,36
MERALDO,0.275417081428787,20
MERARDO,0.60746869286719,17
MERCE,0.407515468471999,23
MERCED,0,138
MERCEDES,0.372943029986376,92
MERCER,0.6518549049522,170
MERCHANT,0.848876323940189,16
MERCURIO,0,25
MERCY,0.935249781443809,18
MERDITH,0.563250038125582,33
MEREDITH,0.434222560253711,1041
MEREJILDO,0,21
MEREL,0.157954257351945,79
MERHL,0,21
MERHLE,0,11
MERIAN,0.706514832391203,12
MERICO,0,14
MERIDA,0.255899169131008,22
MERIL,0.360702640774609,69
MERILL,0,16
MERION,0.72543979413081,56
MERIT,0.572174944743519,32
MERITT,0.519991685933845,23
MERL,0.123436439274138,732
MERLAN,0.255899169131008,22
MERLAND,0.346844108125393,73
MERLE,0.06337953055431,9049
MERLEN,0.369310423319068,40
MERLEY,0.720614136432004,19
MERLIN,0.201775126607784,3578
MERLON,0.415327374662722,67
MERLYN,0.0723003241961893,843
MERMON,0.804948330610183,11
MERO,0,16
MEROLD,0,11
MERON,0.603240287535379,23
MERQUIADES,0.730330518460101,11
MERREL,0.225884705388164,103
MERRELL,0.354215813749645,255
MERRETT,0.61610586575349,11
MERRICK,0.702350600397711,134
MERRIEL,0.653258786695316,29
MERRIELL,0.643556715548376,15
MERRIL,0.0803436450764384,251
MERRILL,0.151786059136203,3350
MERRIMAN,0.499031979748241,33
MERRION,0.62499219304459,16
MERRITT,0.287583911773366,1209
MERRY,0.923293095498815,16
MERT,0.745801275639603,45
MERTEN,0,15
MERTIN,0.590901038785712,12
MERTIS,0.852454826915701,18
MERTON,0.0979307637991784,1418
MERVAL,0,15
MERVEL,0,25
MERVEN,0.419346727980343,11
MERVIL,0,78
MERVILLE,0.226475000883217,77
MERVINE,0.52630748514952,15
MERVYN,0.406232162367944,2993
MERWIN,0.103028425569711,511
MERWYN,0.184916743318263,197
MERYL,0.0873042631795309,153
MERYLE,0,34
MESHACH,0.970148289082709,11
MESROP,0,17
METHOD,0,27
METHODIUS,0.419346727980343,11
METIN,0,11
METRO,0.0259576242478199,272
METZ,0.396333493971774,24
MEYER,0.0309661276609676,1589
MICAH,0.686370865539731,215
MICAHEL,0.462296129630234,47
MICHAE,0.396333493971774,12
MICHAEL,0.354196996305173,196195
MICHARL,0.396333493971774,12
MICHELANGE,0.265299629845152,84
MICHELE,0.0450346953320798,1079
MICHELINO,0,14
MICHELLE,0.62140707757707,27
MICKEAL,0.556736961870113,27
MICKEY,0.286336805547632,1482
MICKIE,0.159700689635129,39
MICKLE,0.834857792977747,17
MICKY,0.522499728069552,76
MID,0.706514832391203,16
MIDDLETON,0.689648043097898,34
MIECZYSLAW,0,397
MIER,0.419346727980343,11
MIERVALDIS,0,11
MIGEL,0,19
MIGUEL,0.329420345837266,9515
MIHAI,0,61
MIHAIL,0,81
MIHAILO,0,20
MIHAJLO,0,16
MIHALY,0,64
MIHRAN,0,30
MIJO,0,21
MIKAIL,0.507804174646455,16
MIKAL,0.840060144966669,38
MIKEAL,0.214162433593879,55
MIKELIS,0,17
MIKELL,0.820184361943953,31
MIKEY,0.658220354616656,38
MIKHAEL,0.211033415003748,28
MIKHAIL,0.0202548702928016,1051
MIKHEL,0,14
MIKKEL,0.590901038785712,12
MIKLOS,0.101877829921874,194
MIKOLA,0,14
MIKOLAJ,0,99
MIKSA,0.419346727980343,11
MIKULAS,0,17
MILADIN,0,13
MILAGROS,0.689648043097898,17
MILAM,0.653258786695316,58
MILAN,0.114156894973192,1369
MILAND,0.348517906094433,29
MILAS,0.745197231680133,170
MILBERN,0.445197252092511,50
MILBERT,0.737163945992548,143
MILBON,0.8376243356065,12
MILBORN,0.546210231151937,14
MILBOURN,0,12
MILBOURNE,0.750571131242191,17
MILBURN,0.286905566500674,758
MILBURNE,0,14
MILDRED,0.760912445402993,85
MILE,0.186508575962182,65
MILEN,0.255899169131008,22
MILENKO,0,34
MILES,0.478798104962375,3137
MILEY,0.575213100006414,57
MILFERD,0.2429845270953,47
MILFORD,0.388305183815118,2661
MILFRED,0.362253451095966,192
MILIO,0,16
MILIVOJE,0,16
MILLAGE,0.835584057163814,46
MILLAN,0.286336805547632,19
MILLARD,0.420165420686084,4902
MILLEDGE,0.838573212837001,98
MILLEGE,0.857515719123726,11
MILLEN,0.310997647139251,17
MILLER,0.767005535648408,725
MILLIE,0.720614136432004,19
MILLIGAN,0.878374819882183,12
MILLIS,0.610894337909758,28
MILLS,0.672313720849348,113
MILNER,0.538071191104106,36
MILNOR,0,13
MILO,0.175756511461751,2127
MILOMIR,0.396333493971774,12
MILON,0.445197252092511,50
MILORAD,0,78
MILOS,0,123
MILOSAV,0,16
MILOSH,0,12
MILOSLAV,0,32
MILOUS,0.869561439325394,25
MILOVAN,0,32
MILROY,0.516890290472757,31
MILTIADES,0,11
MILTIADIS,0,13
MILTON,0.59728401399354,30198
MILUM,0.357135209581301,14
MILUS,0.751773143580433,44
MILUTIN,0,36
MILWARD,0.546210231151937,14
MILWOOD,0.766503472410719,16
MIMS,0.913945636741903,42
MINA,0.29815816721813,18
MINARD,0.258957751320172,65
MINAS,0.113335798252168,115
MINDAUGAS,0,12
MINFORD,0.52630748514952,15
MINGO,0.979363886265901,53
MINIS,0.357135209581301,14
MINNIS,0.396333493971774,36
MINO,0.310997647139251,17
MINOR,0.666479374040706,526
MINOS,0.513825671081353,47
MINOT,0,28
MINTER,0.380665646203022,51
MINTON,0.389213638301114,37
MINUARD,0.724227330685632,15
MINYARD,0.61610586575349,22
MIODRAG,0,67
MIQUEL,0.590901038785712,48
MIR,0,15
MIRAN,0,20
MIRCEA,0.119922683687782,54
MIREK,0,11
MIREL,0.663257866581947,14
MIRIAM,0,15
MIRKO,0,136
MIRL,0.238964530493981,72
MIRO,0,58
MIROSLAV,0,135
MIROSLAW,0,106
MIRREL,0.419346727980343,11
MIRZA,0,22
MISAEL,0.340306658160058,60
MISAK,0,27
MISCHA,0,29
MISHA,0.238964530493981,24
MISSAK,0,13
MITCHEAL,0.445197252092511,30
MITCHELL,0.560614475365602,7646
MITFORD,0.61610586575349,11
MITT,0.793887679383627,23
MIXON,0.804948330610183,11
MIZELL,0.991920738448165,36
MKRTICH,0,23
MLADEN,0,43
MODDIE,0.973053018825226,12
MODE,0,15
MODEST,0.516890290472757,31
MODESTINO,0,36
MODESTO,0.388262520177785,817
MODIE,0.886670315018277,25
MOE,0.154573530513122,243
MOFFETT,0.658220354616656,19
MOGENS,0,30
MOHAMAD,0,142
MOHAMED,0.632287975414574,312
MOHAMMAD,0.159700689635129,390
MOHAMMED,0.598318354461029,193
MOHSEN,0.179553104043205,34
MOIR,0,41
MOISE,0.775811539233531,142
MOISEI,0,13
MOISES,0.284190600554772,806
MOISEY,0,220
MOISHE,0,24
MOLTON,0.73528763433847,18
MOMAN,0.396333493971774,12
MOMCILO,0,29
MOMIR,0,11
MON,0.848876323940189,16
MONARD,0.419346727980343,11
MONCIE,0.730330518460101,11
MONDELL,0.747120143608,31
MONDO,0.590901038785712,12
MONEY,0.975442585460451,13
MONFORD,0.499031979748241,33
MONICO,0.20217192110506,118
MONIE,0.769224856242051,19
MONNIE,0.748932487530431,65
MONRAD,0,13
MONROE,0.770250922159404,3867
MONS,0,14
MONSERRATE,0.316011223907737,316
MONTA,0.673567805667501,45
MONTAGUE,0.663257866581947,84
MONTANA,0.679909068789545,22
MONTCALM,0,14
MONTE,0.263418055676986,1526
MONTEE,0.783126872909466,15
MONTEL,0.81249492544729,16
MONTELL,0.852454826915701,36
MONTELLE,0.742850780004179,14
MONTEY,0.673567805667501,18
MONTEZ,0.987568651845265,24
MONTFORD,0.427623426030913,64
MONTGOMERY,0.608179196959909,407
MONTI,0.706514832391203,20
MONTIE,0.21738563737207,243
MONTRELL,0.99142011704608,17
MONTROSE,0.733420850028504,29
MONTY,0.210456875273978,899
MONYA,0,12
MOODY,0.590901038785712,228
MOORE,0.747120143608,31
MOORMAN,0,13
MOR,0.324992692762756,16
MORA,0.663257866581947,14
MORAD,0.396333493971774,12
MORAL,0.567677414719074,13
MORAN,0.706514832391203,48
MORDECAI,0.667904802285288,101
MORDECHAI,0,46
MORDKO,0.21738563737207,27
MORDUKH,0,18
MOREAU,0.357135209581301,14
MOREL,0.730330518460101,22
MORELAND,0.389213638301114,37
MORELL,0.860923164065995,52
MORENO,0.310997647139251,17
MOREY,0.165811719164258,112
MORGAN,0.548507418954652,2132
MORIE,0.783126872909466,18
MORISE,0.952878085528196,19
MORITZ,0,63
MORLAN,0.407515468471999,23
MORLAND,0.255899169131008,22
MORLEY,0.122464625647283,211
MORONI,0,15
MORR,0.766503472410719,16
MORREL,0.663257866581947,14
MORRELL,0.713675625919107,152
MORREY,0.590901038785712,12
MORRIE,0.428681042351373,85
MORRILL,0.124042182209614,52
MORRIS,0.540026511842145,19130
MORRISE,0.935249781443809,12
MORRISON,0.543469996440155,212
MORROW,0.507804174646455,24
MORRY,0.260514625058619,43
MORSE,0.641358562159843,131
MORTEN,0.135695467031684,47
MORTEZA,0,33
MORTIMER,0.237347638168218,823
MORTON,0.110754230590245,4011
MORTY,0.436233418778896,31
MOSBY,0.909997271911603,24
MOSCO,0.902774854158371,16
MOSCOE,0.643556715548376,15
MOSES,0.953873585886938,5629
MOSEY,0.730330518460101,11
MOSHE,0.0847431791293337,237
MOSIE,0.831688250671508,32
MOSLEY,0.923293095498815,16
MOSS,0.558273994334944,94
MOSSIE,0.911638270539169,17
MOSTAFA,0,41
MOTEL,0.411384339226035,34
MOTEN,0.926677981184819,11
MOTON,0.925264600592035,19
MOTT,0.783126872909466,36
MOULTON,0.485066306905634,26
MOULTRIE,0.937890155031635,34
MOUNIR,0,26
MOUNT,0.454537195994886,29
MOURAD,0,16
MOUSA,0.163312031407928,38
MOUSSA,0.149765343711153,42
MOUSTAFA,0.357135209581301,14
MOVSES,0,23
MOYE,0.340306658160058,15
MOYER,0.324992692762756,32
MOYSEY,0,89
MOYSHE,0,14
MOZART,0.844151462010917,21
MOZEL,0.99312429508819,21
MOZELL,0.989092018760237,122
MOZELLE,0.986342495149563,22
MOZES,0,22
MR,0.857515719123726,11
MUCIO,0,25
MUHAMED,0,14
MUHAMMAD,0.929936815673956,105
MUIR,0,14
MULDROW,0.742850780004179,14
MULFORD,0.382345074854529,38
MULLER,0.742850780004179,14
MUNCIE,0.396333493971774,24
MUNCY,0.61610586575349,11
MUNFORD,0.828020734400791,15
MUNIR,0.211033415003748,28
MUNSON,0.6518549049522,34
MURAD,0.464277429397794,28
MURAL,0.445197252092511,20
MURAT,0.742850780004179,35
MURDO,0,25
MURDOCH,0.653962997637108,135
MUREL,0.197563108379364,182
MURELL,0.643556715548376,30
MURICE,0.61610586575349,11
MURIEL,0.527075706124137,187
MURIL,0.199381185868408,30
MURL,0.243804811605317,585
MURLAND,0,29
MURLE,0.20076685588631,119
MURLEN,0.255899169131008,22
MURLEY,0.643556715548376,20
MURLIN,0.198014512213672,121
MURLYN,0,23
MURPH,0.310997647139251,17
MURPHEY,0.8376243356065,12
MURPHY,0.809405047108459,902
MURRAY,0.339167559553673,6978
MURREL,0.286336805547632,266
MURRELL,0.416324972263241,356
MURREY,0.590901038785712,18
MURRIE,0.730330518460101,22
MURRIEL,0.712321941401303,47
MURRIL,0.52630748514952,15
MURRILL,0.419346727980343,22
MURT,0.52630748514952,15
MURTON,0.445197252092511,20
MURVEL,0,34
MURVILLE,0.419346727980343,11
MURVIN,0.643556715548376,80
MUSA,0.682244687370226,48
MUSTAFA,0.62902448522795,142
MUSTAPHA,0.643556715548376,15
MYCHAILO,0,12
MYCHAJLO,0,87
MYER,0.2125864110663,333
MYERS,0.775482269959944,102
MYKOLA,0,248
MYKOLAS,0,11
MYLAN,0.211033415003748,28
MYLES,0.531824004495815,1008
MYLIN,0.52630748514952,15
MYLO,0.255899169131008,44
MYLON,0.567677414719074,26
MYNARD,0.238964530493981,24
MYREL,0,50
MYRICK,0.49055771331857,17
MYRIL,0,14
MYRL,0.0979623918807891,405
MYRLAND,0.357135209581301,14
MYRLE,0.153478553034356,245
MYRLEN,0,14
MYRLIN,0.411384339226035,34
MYRO,0.419346727980343,11
MYRON,0.266960458433938,7749
MYROSLAW,0,46
MYRT,0.375714730462533,13
MYRTIS,0.867819944180109,21
MYRTLE,0.590901038785712,30
MYRTON,0.188948383736073,32
MYRVIN,0.396333493971774,12
NAAMAN,0.759225259900956,102
NAAMON,0.930614589286281,20
NABIH,0,22
NABIL,0.241629583882628,71
NABOR,0,54
NACE,0.653258786695316,29
NACHMAN,0,24
NACHUM,0,13
NACY,0.546210231151937,14
NADER,0.17104790855047,36
NADIM,0,12
NAEEM,0.942027166434084,13
NAFTALI,0,32
NAGI,0,16
NAGIB,0,18
NAGUIB,0,11
NAHUM,0.656558145652251,43
NAIF,0,15
NAIM,0.438440365438652,82
NAJI,0.286336805547632,19
NAJIB,0,23
NAKIA,0.985878197347418,32
NAMAN,0.772653881445237,25
NAMON,0.935635657961911,235
NANCE,0.742850780004179,14
NANCY,0.17104790855047,36
NANDO,0.366189452095726,27
NANDOR,0,55
NAOMI,0.783126872909466,15
NAOUM,0,13
NAPOLEON,0.941094552453585,1529
NARCISCO,0.329941874456573,47
NARCISO,0.292331818754893,536
NARCISSUS,0.677076050443313,40
NARCIZO,0,15
NARCY,0,13
NARDO,0,12
NARL,0.396333493971774,12
NARVEL,0.748932487530431,65
NARVELL,0.962676528310909,32
NARVIE,0.81249492544729,16
NARVIN,0.783126872909466,24
NARVIS,0.935249781443809,12
NASARIO,0,68
NASER,0,16
NASH,0.731402458252024,168
NASIR,0.955880948213994,12
NASON,0,33
NASRI,0,15
NASSER,0.110729258354754,59
NASSIF,0,11
NATALE,0,458
NATALIE,0,22
NATALINO,0,40
NATALIO,0.492949420748326,118
NATAN,0,81
NATANAEL,0.324992692762756,16
NATHAN,0.624264915811947,12180
NATHANIEL,0.955762997564526,12402
NATHEL,0.919020657329337,18
NATHION,0.926677981184819,11
NATIVIDAD,0.1586482265141,393
NAUM,0,242
NAVARRE,0.61610586575349,11
NAVARRO,0.8376243356065,12
NAVY,0.926677981184819,11
NAYEF,0,13
NAYLOR,0.459355685227577,19
NAYMON,0.939931378535192,19
NAZAIRE,0.238964530493981,24
NAZAR,0.179553104043205,34
NAZARENO,0,32
NAZARET,0,37
NAZARETH,0.787191651841715,62
NAZARIO,0.209807260059478,141
